DrugID,DiseaseID
DB00441,MESH:D009336
DB00443,MESH:D009336
DB00451,MESH:D009336
DB00458,MESH:D009336
DB00482,MESH:D009336
DB00544,MESH:D009336
DB00571,MESH:D009336
DB00586,MESH:D009336
DB00605,MESH:D009336
DB00630,MESH:D009336
DB00678,MESH:D009336
DB00685,MESH:D009336
DB00688,MESH:D009336
DB00692,MESH:D009336
DB00746,MESH:D009336
DB00762,MESH:D009336
DB00808,MESH:D009336
DB00831,MESH:D009336
DB00836,MESH:D009336
DB00945,MESH:D009336
DB01032,MESH:D009336
DB01092,MESH:D009336
DB01094,MESH:D009336
DB01132,MESH:D009336
DB01204,MESH:D009336
DB01232,MESH:D009336
DB01236,MESH:D009336
DB01248,MESH:D009336
DB01261,MESH:D009336
DB01356,MESH:D009336
DB01393,MESH:D009336
DB01394,MESH:D009336
DB01586,MESH:D009336
DB03783,MESH:D009336
DB09131,MESH:D009336
DB09270,MESH:D009336
DB00184,MESH:D009361
DB00338,MESH:D009361
DB00368,MESH:D009361
DB00398,MESH:D009361
DB00445,MESH:D009361
DB00482,MESH:D009361
DB00877,MESH:D009361
DB00227,MESH:D009362
DB00331,MESH:D009362
DB00398,MESH:D009362
DB00441,MESH:D009362
DB00564,MESH:D009362
DB00570,MESH:D009362
DB00675,MESH:D009362
DB00720,MESH:D009362
DB00847,MESH:D009362
DB00851,MESH:D009362
DB00927,MESH:D009362
DB00987,MESH:D009362
DB08818,MESH:D009362
DB00441,MESH:D009364
DB00115,MESH:D009369
DB00152,MESH:D009369
DB00182,MESH:D009369
DB00255,MESH:D009369
DB00313,MESH:D009369
DB00428,MESH:D009369
DB00458,MESH:D009369
DB00482,MESH:D009369
DB00554,MESH:D009369
DB00987,MESH:D009369
DB01101,MESH:D009369
DB01181,MESH:D009369
DB01235,MESH:D009369
DB01240,MESH:D009369
DB01373,MESH:D009369
DB01592,MESH:D009369
DB06774,MESH:D009369
DB06819,MESH:D009369
DB14533,MESH:D009369
DB01181,MESH:D009373
DB00188,MESH:D009374
DB00203,MESH:D009374
DB00309,MESH:D009374
DB00399,MESH:D009374
DB00441,MESH:D009374
DB00472,MESH:D009374
DB00675,MESH:D009374
DB00987,MESH:D009374
DB00997,MESH:D009374
DB01017,MESH:D009374
DB01050,MESH:D009374
DB01169,MESH:D009374
DB01204,MESH:D009374
DB01254,MESH:D009374
DB02709,MESH:D009374
DB08865,MESH:D009374
DB00361,MESH:D009376
DB01217,MESH:D009376
DB00398,MESH:D009389
DB00641,MESH:D009389
DB00822,MESH:D009389
DB01041,MESH:D009389
DB00316,MESH:D009393
DB00554,MESH:D009393
DB00584,MESH:D009393
DB00698,MESH:D009393
DB00788,MESH:D009393
DB00091,MESH:D009395
DB00201,MESH:D009395
DB00208,MESH:D009395
DB00252,MESH:D009395
DB00301,MESH:D009395
DB00313,MESH:D009395
DB00328,MESH:D009395
DB00384,MESH:D009395
DB00389,MESH:D009395
DB00448,MESH:D009395
DB00498,MESH:D009395
DB00500,MESH:D009395
DB00529,MESH:D009395
DB00578,MESH:D009395
DB00641,MESH:D009395
DB00776,MESH:D009395
DB00795,MESH:D009395
DB00833,MESH:D009395
DB00907,MESH:D009395
DB00927,MESH:D009395
DB00993,MESH:D009395
DB00999,MESH:D009395
DB01072,MESH:D009395
DB01330,MESH:D009395
DB01331,MESH:D009395
DB01393,MESH:D009395
DB01579,MESH:D009395
DB14509,MESH:D009395
DB00564,MESH:D009396
DB00755,MESH:D009396
DB00136,MESH:D009397
DB00224,MESH:D009397
DB01373,MESH:D009397
DB00608,MESH:D009400
DB00997,MESH:D009400
DB00722,MESH:D009401
DB00755,MESH:D009401
DB00975,MESH:D009401
DB01124,MESH:D009401
DB00584,MESH:D009402
DB00586,MESH:D009402
DB00860,MESH:D009402
DB00244,MESH:D009404
DB00252,MESH:D009404
DB00282,MESH:D009404
DB00400,MESH:D009404
DB00542,MESH:D009404
DB00678,MESH:D009404
DB00763,MESH:D009404
DB00877,MESH:D009404
DB00898,MESH:D009404
DB00993,MESH:D009404
DB01045,MESH:D009404
DB01076,MESH:D009404
DB01118,MESH:D009404
DB01356,MESH:D009404
DB00166,MESH:D009410
DB00182,MESH:D009410
DB00193,MESH:D009410
DB00205,MESH:D009410
DB00281,MESH:D009410
DB00560,MESH:D009410
DB00599,MESH:D009410
DB00740,MESH:D009410
DB00752,MESH:D009410
DB00756,MESH:D009410
DB01043,MESH:D009410
DB01059,MESH:D009410
DB01085,MESH:D009410
DB01132,MESH:D009410
DB01151,MESH:D009410
DB01221,MESH:D009410
DB04930,MESH:D009410
DB05458,MESH:D009410
DB06774,MESH:D009410
DB09131,MESH:D009410
DB09270,MESH:D009410
DB12965,MESH:D009410
DB00184,MESH:D009421
DB00523,MESH:D009421
DB00929,MESH:D009421
DB00115,MESH:D009422
DB00182,MESH:D009422
DB00277,MESH:D009422
DB00330,MESH:D009422
DB00334,MESH:D009422
DB00438,MESH:D009422
DB00446,MESH:D009422
DB00499,MESH:D009422
DB00503,MESH:D009422
DB00537,MESH:D009422
DB00563,MESH:D009422
DB00574,MESH:D009422
DB00608,MESH:D009422
DB00668,MESH:D009422
DB00773,MESH:D009422
DB00784,MESH:D009422
DB00787,MESH:D009422
DB00836,MESH:D009422
DB00907,MESH:D009422
DB00916,MESH:D009422
DB00951,MESH:D009422
DB00970,MESH:D009422
DB01039,MESH:D009422
DB01041,MESH:D009422
DB01065,MESH:D009422
DB01115,MESH:D009422
DB01161,MESH:D009422
DB01174,MESH:D009422
DB01235,MESH:D009422
DB01380,MESH:D009422
DB00169,MESH:D009436
DB00184,MESH:D009436
DB00201,MESH:D009436
DB00321,MESH:D009436
DB00502,MESH:D009436
DB00564,MESH:D009436
DB00898,MESH:D009436
DB01174,MESH:D009436
DB00193,MESH:D009437
DB00230,MESH:D009437
DB00273,MESH:D009437
DB00297,MESH:D009437
DB00555,MESH:D009437
DB00586,MESH:D009437
DB00787,MESH:D009437
DB00909,MESH:D009437
DB01026,MESH:D009437
DB00309,MESH:D009447
DB00531,MESH:D009447
DB08865,MESH:D009447
DB00446,MESH:D009461
DB00677,MESH:D009461
DB00776,MESH:D009461
DB00900,MESH:D009461
DB00915,MESH:D009461
DB00981,MESH:D009461
DB01060,MESH:D009461
DB01142,MESH:D009461
DB01233,MESH:D009461
DB01234,MESH:D009461
DB01373,MESH:D009461
DB01426,MESH:D009461
DB05088,MESH:D009461
DB00252,MESH:D009468
DB00468,MESH:D009468
DB00501,MESH:D009468
DB00541,MESH:D009468
DB00652,MESH:D009468
DB01035,MESH:D009468
DB00293,MESH:D009503
DB00301,MESH:D009503
DB00319,MESH:D009503
DB00468,MESH:D009503
DB00495,MESH:D009503
DB00503,MESH:D009503
DB00544,MESH:D009503
DB00694,MESH:D009503
DB00703,MESH:D009503
DB00734,MESH:D009503
DB00851,MESH:D009503
DB01004,MESH:D009503
DB01017,MESH:D009503
DB01060,MESH:D009503
DB01143,MESH:D009503
DB01181,MESH:D009503
DB01206,MESH:D009503
DB01212,MESH:D009503
DB01406,MESH:D009503
DB04942,MESH:D009503
DB06209,MESH:D009503
DB00157,MESH:D009765
DB00176,MESH:D009765
DB00428,MESH:D009765
DB00734,MESH:D009765
DB00741,MESH:D009765
DB00860,MESH:D009765
DB01083,MESH:D009765
DB01579,MESH:D009765
DB06155,MESH:D009765
DB09121,MESH:D009765
DB00191,MESH:D009771
DB00215,MESH:D009771
DB00370,MESH:D009771
DB00669,MESH:D009771
DB01068,MESH:D009771
DB01242,MESH:D009771
DB01356,MESH:D009771
DB04844,MESH:D009771
DB00431,MESH:D009784
DB00343,MESH:D009798
DB00443,MESH:D009798
DB00484,MESH:D009798
DB00591,MESH:D009798
DB00620,MESH:D009798
DB00809,MESH:D009798
DB01085,MESH:D009798
DB01210,MESH:D009798
DB00122,MESH:D009845
DB00734,MESH:D009845
DB01112,MESH:D009845
DB01234,MESH:D009845
DB04930,MESH:D009845
DB13944,MESH:D009845
DB00328,MESH:D009846
DB00333,MESH:D009846
DB00531,MESH:D009846
DB00584,MESH:D009846
DB00586,MESH:D009846
DB00647,MESH:D009846
DB00812,MESH:D009846
DB00833,MESH:D009846
DB00863,MESH:D009846
DB00165,MESH:D009886
DB00626,MESH:D009886
DB00907,MESH:D009886
DB00959,MESH:D009886
DB00477,MESH:D009896
DB00541,MESH:D009896
DB00563,MESH:D009896
DB00158,MESH:D009901
DB00468,MESH:D009901
DB00746,MESH:D009901
DB00907,MESH:D009901
DB01577,MESH:D009901
DB14509,MESH:D009901
DB00635,MESH:D009902
DB00951,MESH:D009902
DB01118,MESH:D009902
DB01168,MESH:D009902
DB00328,MESH:D010003
DB00469,MESH:D010003
DB00500,MESH:D010003
DB00554,MESH:D010003
DB00749,MESH:D010003
DB00812,MESH:D010003
DB01050,MESH:D010003
DB00282,MESH:D010014
DB01248,MESH:D010014
DB00300,MESH:D010024
DB00635,MESH:D010024
DB00898,MESH:D010024
DB01296,MESH:D010024
DB01436,MESH:D010024
DB09070,MESH:D010024
DB01618,MESH:D010049
DB06710,MESH:D010049
DB00091,MESH:D010051
DB00188,MESH:D010051
DB00361,MESH:D010051
DB00441,MESH:D010051
DB00704,MESH:D010051
DB00755,MESH:D010051
DB00762,MESH:D010051
DB01041,MESH:D010051
DB00148,MESH:D010146
DB00162,MESH:D010146
DB00176,MESH:D010146
DB00182,MESH:D010146
DB00188,MESH:D010146
DB00193,MESH:D010146
DB00224,MESH:D010146
DB00255,MESH:D010146
DB00262,MESH:D010146
DB00280,MESH:D010146
DB00292,MESH:D010146
DB00318,MESH:D010146
DB00373,MESH:D010146
DB00403,MESH:D010146
DB00415,MESH:D010146
DB00435,MESH:D010146
DB00441,MESH:D010146
DB00445,MESH:D010146
DB00458,MESH:D010146
DB00468,MESH:D010146
DB00470,MESH:D010146
DB00495,MESH:D010146
DB00497,MESH:D010146
DB00500,MESH:D010146
DB00544,MESH:D010146
DB00563,MESH:D010146
DB00564,MESH:D010146
DB00578,MESH:D010146
DB00636,MESH:D010146
DB00652,MESH:D010146
DB00669,MESH:D010146
DB00692,MESH:D010146
DB00695,MESH:D010146
DB00709,MESH:D010146
DB00732,MESH:D010146
DB00749,MESH:D010146
DB00755,MESH:D010146
DB00788,MESH:D010146
DB00812,MESH:D010146
DB00822,MESH:D010146
DB00883,MESH:D010146
DB00887,MESH:D010146
DB00899,MESH:D010146
DB00916,MESH:D010146
DB00918,MESH:D010146
DB00975,MESH:D010146
DB01085,MESH:D010146
DB01114,MESH:D010146
DB01169,MESH:D010146
DB01170,MESH:D010146
DB01174,MESH:D010146
DB01234,MESH:D010146
DB01240,MESH:D010146
DB01242,MESH:D010146
DB01273,MESH:D010146
DB01280,MESH:D010146
DB01283,MESH:D010146
DB01296,MESH:D010146
DB01356,MESH:D010146
DB01406,MESH:D010146
DB01497,MESH:D010146
DB01892,MESH:D010146
DB04953,MESH:D010146
DB05381,MESH:D010146
DB06283,MESH:D010146
DB14001,MESH:D010146
DB00091,MESH:D010148
DB00864,MESH:D010148
DB00126,MESH:D010149
DB00296,MESH:D010149
DB00318,MESH:D010149
DB00388,MESH:D010149
DB00514,MESH:D010149
DB00708,MESH:D010149
DB00732,MESH:D010149
DB00813,MESH:D010149
DB00819,MESH:D010149
DB00844,MESH:D010149
DB00921,MESH:D010149
DB00964,MESH:D010149
DB01002,MESH:D010149
DB01192,MESH:D010149
DB01221,MESH:D010149
DB04817,MESH:D010149
DB05381,MESH:D010149
DB00222,MESH:D010182
DB00738,MESH:D010182
DB01393,MESH:D010182
DB00227,MESH:D010190
DB00441,MESH:D010190
DB00482,MESH:D010190
DB00584,MESH:D010190
DB00773,MESH:D010190
DB00997,MESH:D010190
DB01181,MESH:D010190
DB01206,MESH:D010190
DB02342,MESH:D010190
DB08895,MESH:D010190
DB00122,MESH:D010195
DB00238,MESH:D010195
DB00328,MESH:D010195
DB00503,MESH:D010195
DB00649,MESH:D010195
DB00795,MESH:D010195
DB00864,MESH:D010195
DB00907,MESH:D010195
DB01065,MESH:D010195
DB01164,MESH:D010195
DB01248,MESH:D010195
DB01406,MESH:D010195
DB01586,MESH:D010195
DB00115,MESH:D010198
DB00220,MESH:D010198
DB00361,MESH:D010198
DB00437,MESH:D010198
DB00495,MESH:D010198
DB00531,MESH:D010198
DB00564,MESH:D010198
DB00605,MESH:D010198
DB00647,MESH:D010198
DB00819,MESH:D010198
DB04743,MESH:D010212
DB09096,MESH:D010212
DB00309,MESH:D010243
DB00668,MESH:D010243
DB00674,MESH:D010243
DB00677,MESH:D010243
DB00682,MESH:D010243
DB00694,MESH:D010243
DB00711,MESH:D010243
DB00728,MESH:D010243
DB00750,MESH:D010243
DB00819,MESH:D010243
DB00898,MESH:D010243
DB00997,MESH:D010243
DB01161,MESH:D010243
DB01339,MESH:D010243
DB09130,MESH:D010243
DB11431,MESH:D010243
DB14500,MESH:D010243
DB00182,MESH:D010259
DB00295,MESH:D010259
DB00334,MESH:D010259
DB00376,MESH:D010259
DB00477,MESH:D010259
DB00501,MESH:D010259
DB00674,MESH:D010259
DB00755,MESH:D010259
DB00907,MESH:D010259
DB01026,MESH:D010259
DB01069,MESH:D010259
DB01183,MESH:D010259
DB01211,MESH:D010259
DB01224,MESH:D010259
DB01229,MESH:D010259
DB00182,MESH:D010291
DB00184,MESH:D010291
DB00281,MESH:D010291
DB00349,MESH:D010291
DB00363,MESH:D010291
DB00598,MESH:D010291
DB00657,MESH:D010291
DB00795,MESH:D010291
DB00813,MESH:D010291
DB00907,MESH:D010291
DB01113,MESH:D010291
DB00165,MESH:D010292
DB00231,MESH:D010292
DB00252,MESH:D010292
DB00400,MESH:D010292
DB00448,MESH:D010292
DB00490,MESH:D010292
DB00653,MESH:D010292
DB00695,MESH:D010292
DB00750,MESH:D010292
DB00795,MESH:D010292
DB00907,MESH:D010292
DB00916,MESH:D010292
DB00951,MESH:D010292
DB00959,MESH:D010292
DB01041,MESH:D010292
DB01056,MESH:D010292
DB01093,MESH:D010292
DB01167,MESH:D010292
DB01183,MESH:D010292
DB01234,MESH:D010292
DB01577,MESH:D010292
DB06774,MESH:D010292
DB00190,MESH:D010300
DB00248,MESH:D010300
DB00370,MESH:D010300
DB00387,MESH:D010300
DB00568,MESH:D010300
DB00624,MESH:D010300
DB00806,MESH:D010300
DB00909,MESH:D010300
DB00915,MESH:D010300
DB00968,MESH:D010300
DB01184,MESH:D010300
DB01224,MESH:D010300
DB14509,MESH:D010300
DB00184,MESH:D010302
DB00472,MESH:D010302
DB00477,MESH:D010302
DB00490,MESH:D010302
DB00501,MESH:D010302
DB00540,MESH:D010302
DB00564,MESH:D010302
DB00604,MESH:D010302
DB00679,MESH:D010302
DB00734,MESH:D010302
DB00829,MESH:D010302
DB00915,MESH:D010302
DB01017,MESH:D010302
DB01118,MESH:D010302
DB06148,MESH:D010302
DB06335,MESH:D010302
DB14509,MESH:D010302
DB00688,MESH:D010391
DB00635,MESH:D010392
DB00472,MESH:D010409
DB00575,MESH:D010409
DB09555,MESH:D010409
DB00203,MESH:D010411
DB00213,MESH:D010437
DB00421,MESH:D010437
DB00448,MESH:D010437
DB00482,MESH:D010437
DB00927,MESH:D010437
DB00244,MESH:D010490
DB00266,MESH:D010490
DB00350,MESH:D010490
DB00363,MESH:D010490
DB00502,MESH:D010490
DB00531,MESH:D010490
DB00995,MESH:D010490
DB00412,MESH:D010518
DB00188,MESH:D010523
DB00220,MESH:D010523
DB00250,MESH:D010523
DB00428,MESH:D010523
DB00443,MESH:D010523
DB00444,MESH:D010523
DB00480,MESH:D010523
DB00531,MESH:D010523
DB00564,MESH:D010523
DB00570,MESH:D010523
DB00583,MESH:D010523
DB00584,MESH:D010523
DB00625,MESH:D010523
DB00641,MESH:D010523
DB00649,MESH:D010523
DB00773,MESH:D010523
DB00780,MESH:D010523
DB00795,MESH:D010523
DB00829,MESH:D010523
DB00860,MESH:D010523
DB00915,MESH:D010523
DB01097,MESH:D010523
DB01234,MESH:D010523
DB01242,MESH:D010523
DB01248,MESH:D010523
DB01339,MESH:D010523
DB06774,MESH:D010523
DB00446,MESH:D010538
DB00537,MESH:D010538
DB00753,MESH:D010538
DB00916,MESH:D010538
DB00921,MESH:D010538
DB00181,MESH:D010554
DB00281,MESH:D010554
DB00472,MESH:D010554
DB00656,MESH:D010554
DB00714,MESH:D010554
DB00981,MESH:D010554
DB01068,MESH:D010554
DB01100,MESH:D010554
DB01200,MESH:D010554
DB01222,MESH:D010554
DB01235,MESH:D010554
DB01396,MESH:D010554
DB00313,MESH:D010673
DB00925,MESH:D010673
DB00715,MESH:D010698
DB00934,MESH:D010698
DB01005,MESH:D010859
DB01234,MESH:D010899
DB01234,MESH:D010900
DB00248,MESH:D010911
DB00882,MESH:D010911
DB02709,MESH:D010911
DB00122,MESH:D010922
DB06756,MESH:D010922
DB00262,MESH:D010996
DB00563,MESH:D010996
DB00882,MESH:D010996
DB01118,MESH:D010996
DB01167,MESH:D010996
DB01169,MESH:D010996
DB01200,MESH:D010998
DB00759,MESH:D011008
DB01211,MESH:D011008
DB00250,MESH:D011014
DB00285,MESH:D011014
DB00319,MESH:D011014
DB00412,MESH:D011014
DB00438,MESH:D011014
DB00467,MESH:D011014
DB00578,MESH:D011014
DB00627,MESH:D011014
DB01017,MESH:D011014
DB01118,MESH:D011014
DB01141,MESH:D011014
DB01151,MESH:D011014
DB01165,MESH:D011014
DB01248,MESH:D011014
DB01592,MESH:D011014
DB00829,MESH:D011015
DB01069,MESH:D011015
DB01053,MESH:D011018
DB00197,MESH:D011085
DB00331,MESH:D011085
DB00396,MESH:D011085
DB01083,MESH:D011085
DB00184,MESH:D011086
DB00115,MESH:D011115
DB00244,MESH:D011115
DB00358,MESH:D011115
DB00431,MESH:D011115
DB00459,MESH:D011115
DB00541,MESH:D011115
DB00545,MESH:D011115
DB00641,MESH:D011115
DB00698,MESH:D011115
DB00795,MESH:D011115
DB00917,MESH:D011125
DB00201,MESH:D011141
DB00252,MESH:D011141
DB00428,MESH:D011141
DB00564,MESH:D011141
DB00618,MESH:D011141
DB00661,MESH:D011141
DB00927,MESH:D011141
DB00997,MESH:D011141
DB01009,MESH:D011141
DB00395,MESH:D011164
DB00115,MESH:D011183
DB00148,MESH:D011183
DB00186,MESH:D011183
DB00313,MESH:D011183
DB00394,MESH:D011183
DB00450,MESH:D011183
DB00575,MESH:D011183
DB00584,MESH:D011183
DB00607,MESH:D011183
DB00633,MESH:D011183
DB00727,MESH:D011183
DB00750,MESH:D011183
DB00813,MESH:D011183
DB00818,MESH:D011183
DB00829,MESH:D011183
DB00997,MESH:D011183
DB01017,MESH:D011183
DB01113,MESH:D011183
DB01226,MESH:D011183
DB01339,MESH:D011183
DB01592,MESH:D011183
DB01115,MESH:D011225
DB01174,MESH:D011225
DB01275,MESH:D011225
DB01592,MESH:D011225
DB00162,MESH:D011230
DB00255,MESH:D011230
DB00482,MESH:D011230
DB00993,MESH:D011230
DB01174,MESH:D011230
DB01593,MESH:D011230
DB06777,MESH:D011230
DB00171,MESH:D011248
DB00182,MESH:D011248
DB00255,MESH:D011248
DB01233,MESH:D011248
DB01452,MESH:D011248
DB00968,MESH:D011249
DB00252,MESH:D011297
DB00262,MESH:D011297
DB00470,MESH:D011297
DB00472,MESH:D011297
DB00490,MESH:D011297
DB00550,MESH:D011297
DB00563,MESH:D011297
DB00564,MESH:D011297
DB00572,MESH:D011297
DB00624,MESH:D011297
DB00709,MESH:D011297
DB00756,MESH:D011297
DB00822,MESH:D011297
DB00842,MESH:D011297
DB00904,MESH:D011297
DB00921,MESH:D011297
DB00929,MESH:D011297
DB01118,MESH:D011297
DB01156,MESH:D011297
DB01172,MESH:D011297
DB01428,MESH:D011297
DB02709,MESH:D011297
DB04821,MESH:D011297
DB09130,MESH:D011297
DB01438,MESH:D011469
DB00136,MESH:D011470
DB00346,MESH:D011470
DB00590,MESH:D011470
DB01148,MESH:D011470
DB00126,MESH:D011471
DB00269,MESH:D011471
DB00441,MESH:D011471
DB00541,MESH:D011471
DB00544,MESH:D011471
DB00603,MESH:D011471
DB00624,MESH:D011471
DB00783,MESH:D011471
DB00910,MESH:D011471
DB00977,MESH:D011471
DB01050,MESH:D011471
DB01216,MESH:D011471
DB02342,MESH:D011471
DB04942,MESH:D011471
DB06719,MESH:D011471
DB06774,MESH:D011471
DB08899,MESH:D011471
DB00698,MESH:D011472
DB00091,MESH:D011507
DB00211,MESH:D011507
DB00275,MESH:D011507
DB00301,MESH:D011507
DB00338,MESH:D011507
DB00343,MESH:D011507
DB00428,MESH:D011507
DB00500,MESH:D011507
DB00550,MESH:D011507
DB00619,MESH:D011507
DB00642,MESH:D011507
DB00722,MESH:D011507
DB00787,MESH:D011507
DB00788,MESH:D011507
DB00818,MESH:D011507
DB00860,MESH:D011507
DB00881,MESH:D011507
DB00903,MESH:D011507
DB00973,MESH:D011507
DB00993,MESH:D011507
DB00995,MESH:D011507
DB00999,MESH:D011507
DB01009,MESH:D011507
DB01032,MESH:D011507
DB01045,MESH:D011507
DB01065,MESH:D011507
DB01132,MESH:D011507
DB01172,MESH:D011507
DB01234,MESH:D011507
DB06155,MESH:D011507
DB08868,MESH:D011507
DB09220,MESH:D011507
DB09231,MESH:D011507
DB14001,MESH:D011507
DB00181,MESH:D011537
DB00184,MESH:D011537
DB00208,MESH:D011537
DB00301,MESH:D011537
DB00313,MESH:D011537
DB00321,MESH:D011537
DB00327,MESH:D011537
DB00331,MESH:D011537
DB00389,MESH:D011537
DB00454,MESH:D011537
DB00533,MESH:D011537
DB00537,MESH:D011537
DB00605,MESH:D011537
DB00654,MESH:D011537
DB00711,MESH:D011537
DB00763,MESH:D011537
DB00773,MESH:D011537
DB00818,MESH:D011537
DB00860,MESH:D011537
DB00917,MESH:D011537
DB00967,MESH:D011537
DB00993,MESH:D011537
DB01005,MESH:D011537
DB01075,MESH:D011537
DB01147,MESH:D011537
DB01169,MESH:D011537
DB00607,MESH:D011552
DB01059,MESH:D011552
DB01327,MESH:D011552
DB00688,MESH:D011565
DB00795,MESH:D011565
DB00860,MESH:D011565
DB00926,MESH:D011565
DB01356,MESH:D011565
DB02300,MESH:D011565
DB04942,MESH:D011565
DB08877,MESH:D011565
DB00252,MESH:D011595
DB00285,MESH:D011595
DB00321,MESH:D011595
DB00359,MESH:D011595
DB00363,MESH:D011595
DB00422,MESH:D011595
DB00457,MESH:D011595
DB00571,MESH:D011595
DB00611,MESH:D011595
DB00683,MESH:D011595
DB00813,MESH:D011595
DB00819,MESH:D011595
DB00947,MESH:D011595
DB01068,MESH:D011595
DB01205,MESH:D011595
DB01224,MESH:D011595
DB01238,MESH:D011595
DB01403,MESH:D011595
DB00321,MESH:D011596
DB00495,MESH:D011596
DB00502,MESH:D011596
DB00747,MESH:D011596
DB00829,MESH:D011596
DB00898,MESH:D011596
DB01075,MESH:D011596
DB00148,MESH:D011605
DB00186,MESH:D011605
DB00295,MESH:D011605
DB00400,MESH:D011605
DB00425,MESH:D011605
DB00434,MESH:D011605
DB00502,MESH:D011605
DB00604,MESH:D011605
DB00605,MESH:D011605
DB00635,MESH:D011605
DB00704,MESH:D011605
DB00810,MESH:D011605
DB00852,MESH:D011605
DB00860,MESH:D011605
DB00907,MESH:D011605
DB00937,MESH:D011605
DB00951,MESH:D011605
DB00981,MESH:D011605
DB01062,MESH:D011605
DB01085,MESH:D011605
DB01183,MESH:D011605
DB01191,MESH:D011605
DB01233,MESH:D011605
DB01235,MESH:D011605
DB01238,MESH:D011605
DB01380,MESH:D011605
DB01452,MESH:D011605
DB01454,MESH:D011605
DB01576,MESH:D011605
DB08815,MESH:D011605
DB00165,MESH:D011618
DB00176,MESH:D011618
DB00292,MESH:D011618
DB00371,MESH:D011618
DB00465,MESH:D011618
DB00608,MESH:D011618
DB00623,MESH:D011618
DB00668,MESH:D011618
DB00714,MESH:D011618
DB00722,MESH:D011618
DB00811,MESH:D011618
DB00850,MESH:D011618
DB01080,MESH:D011618
DB01118,MESH:D011618
DB01142,MESH:D011618
DB01239,MESH:D011618
DB01356,MESH:D011618
DB01595,MESH:D011618
DB01623,MESH:D011618
DB00007,MESH:D011629
DB00860,MESH:D011644
DB00182,MESH:D011654
DB00184,MESH:D011654
DB00297,MESH:D011654
DB00397,MESH:D011654
DB00571,MESH:D011654
DB00572,MESH:D011654
DB00633,MESH:D011654
DB00722,MESH:D011654
DB00753,MESH:D011654
DB00813,MESH:D011654
DB00818,MESH:D011654
DB00871,MESH:D011654
DB00898,MESH:D011654
DB00907,MESH:D011654
DB00937,MESH:D011654
DB01016,MESH:D011654
DB01132,MESH:D011654
DB01219,MESH:D011654
DB01452,MESH:D011654
DB01577,MESH:D011654
DB00220,MESH:D011655
DB00266,MESH:D011655
DB00278,MESH:D011655
DB00325,MESH:D011655
DB00481,MESH:D011655
DB00668,MESH:D011655
DB00675,MESH:D011655
DB00734,MESH:D011655
DB00758,MESH:D011655
DB00820,MESH:D011655
DB01196,MESH:D011655
DB01234,MESH:D011655
DB00588,MESH:D011657
DB01017,MESH:D011657
DB00317,MESH:D011658
DB00331,MESH:D011658
DB00641,MESH:D011658
DB00698,MESH:D011658
DB00792,MESH:D011658
DB01222,MESH:D011658
DB01229,MESH:D011658
DB01956,MESH:D011658
DB00537,MESH:D011695
DB00550,MESH:D011695
DB00722,MESH:D011695
DB00208,MESH:D011697
DB00468,MESH:D011697
DB00447,MESH:D011704
DB00783,MESH:D011704
DB00833,MESH:D011704
DB00281,MESH:D011782
DB00421,MESH:D011782
DB00541,MESH:D011782
DB00907,MESH:D011782
DB01039,MESH:D011782
DB01174,MESH:D011782
DB00563,MESH:D011832
DB00422,MESH:D011928
DB00770,MESH:D011928
DB00795,MESH:D011928
DB00907,MESH:D011928
DB01200,MESH:D011928
DB01240,MESH:D011928
DB00635,MESH:D012004
DB00441,MESH:D012008
DB00541,MESH:D012008
DB00795,MESH:D012008
DB00987,MESH:D012008
DB00997,MESH:D012008
DB01073,MESH:D012008
DB00184,MESH:D012021
DB00247,MESH:D012021
DB00454,MESH:D012021
DB00656,MESH:D012021
DB00683,MESH:D012021
DB00715,MESH:D012021
DB00780,MESH:D012021
DB00814,MESH:D012021
DB01053,MESH:D012021
DB01172,MESH:D012021
DB01174,MESH:D012021
DB01247,MESH:D012021
DB00373,MESH:D012120
DB00668,MESH:D012120
DB00818,MESH:D012120
DB00829,MESH:D012120
DB00945,MESH:D012120
DB01234,MESH:D012127
DB00208,MESH:D012128
DB00770,MESH:D012128
DB00772,MESH:D012128
DB01234,MESH:D012128
DB05381,MESH:D012130
DB06709,MESH:D012130
DB00193,MESH:D012131
DB00202,MESH:D012131
DB00295,MESH:D012131
DB00321,MESH:D012131
DB00454,MESH:D012131
DB00563,MESH:D012131
DB00572,MESH:D012131
DB00683,MESH:D012131
DB00709,MESH:D012131
DB00714,MESH:D012131
DB00819,MESH:D012131
DB00860,MESH:D012131
DB00871,MESH:D012131
DB00908,MESH:D012131
DB00964,MESH:D012131
DB01035,MESH:D012131
DB01068,MESH:D012131
DB01114,MESH:D012131
DB01159,MESH:D012131
DB01330,MESH:D012131
DB01394,MESH:D012131
DB09140,MESH:D012131
DB01203,MESH:D012135
DB01235,MESH:D012135
DB00250,MESH:D012140
DB00292,MESH:D012140
DB00330,MESH:D012141
DB00671,MESH:D012141
DB00827,MESH:D012141
DB00898,MESH:D012141
DB01001,MESH:D012141
DB01211,MESH:D012141
DB00215,MESH:D012148
DB00472,MESH:D012148
DB00647,MESH:D012148
DB00653,MESH:D012148
DB00996,MESH:D012148
DB01224,MESH:D012148
DB01165,MESH:D012162
DB01592,MESH:D012162
DB00623,MESH:D012164
DB00627,MESH:D012164
DB00668,MESH:D012164
DB00740,MESH:D012164
DB00746,MESH:D012164
