drugID,diseaseID,label,split,count_drug,count_disease,q_score_Description,q_score_Pathway,q_score_Slim,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_Description,adj_q_score_Pathway,adj_q_score_Slim,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile,coverage_count,num_preds
DB00732,MESH:D020879,0,train,8.0,17.0,0.7269665,0.3125,1.0,1.0,0.4090909090909091,0.25,0.9257532,0.8519703,0.79718167,0.137037037037037,5.815732,2.5,8.0,17.0,6.954545454545455,4.25,15.737804400000002,14.4834951,13.55208839,2.329629629629629,5,0
DB00750,MESH:D056784,0,train,30.0,15.0,0.73554075,0.1697080291970802,1.0,0.0476190476190476,0.1785714285714285,0.0,0.6369852,0.8199265,0.7546021,0.293103448275862,22.0662225,5.091240875912406,30.0,0.7142857142857141,2.6785714285714275,0.0,9.554778,12.2988975,11.3190315,4.39655172413793,5,0
DB00613,MESH:D007589,0,train,1.0,14.0,0.7272636,0.3255813953488372,0.3333333333333333,0.0,0.0476190476190476,0.0,0.6954073,0.64991176,0.71582144,0.1061946902654867,0.7272636,0.3255813953488372,0.3333333333333333,0.0,0.6666666666666664,0.0,9.7357022,9.09876464,10.02150016,1.4867256637168138,5,0
DB01247,MESH:D006335,0,train,7.0,10.0,0.6019395,0.0493827160493827,0.0,0.0,0.0535714285714285,0.0,0.7729256,0.82269454,0.7500291,0.1558441558441558,4.213576499999999,0.3456790123456789,0.0,0.0,0.535714285714285,0.0,7.729255999999999,8.2269454,7.500291,1.558441558441558,5,0
DB00466,MESH:D051436,0,train,10.0,23.0,0.6327155,0.1629629629629629,0.3333333333333333,0.0,0.1132075471698113,0.0,0.74977744,0.8838284,0.8468493,0.0949367088607595,6.327154999999999,1.6296296296296289,3.333333333333333,0.0,2.60377358490566,0.0,17.24488112,20.3280532,19.4775339,2.1835443037974684,5,0
DB00642,MESH:D001859,0,train,10.0,19.0,0.80029595,0.2621951219512195,0.5,0.75,0.2884615384615384,0.0555555555555555,0.87133276,0.9064895,0.7870581,0.4628099173553719,8.0029595,2.6219512195121952,5.0,14.25,5.480769230769229,1.0555555555555545,16.55532244,17.2233005,14.9541039,8.793388429752067,5,0
DB00428,MESH:D005357,0,train,2.0,110.0,0.7189481,0.2666666666666667,1.0,0.0,0.0571428571428571,0.0,0.8562611,0.73608255,0.69519544,0.1538461538461538,1.4378962,0.5333333333333334,2.0,0.0,6.285714285714281,0.0,94.188721,80.9690805,76.4714984,16.923076923076916,5,0
DB01191,MESH:D011249,0,train,7.0,17.0,0.5695646,0.3125,0.5,0.0526315789473684,0.2682926829268293,0.0,0.6909151,0.82835937,0.83844244,0.2368421052631578,3.9869522,2.1875,3.5,0.8947368421052627,4.560975609756098,0.0,11.7455567,14.08210929,14.25352148,4.026315789473682,5,0
DB00409,MESH:D017114,0,train,88.0,13.0,0.7198609,0.3342440801457195,0.0,0.1176470588235294,0.2142857142857142,0.0,0.80961645,0.90033114,0.83994174,0.2702702702702703,63.3477592,29.41347905282332,0.0,1.5294117647058822,2.7857142857142847,0.0,10.52501385,11.70430482,10.91924262,3.5135135135135136,5,0
DB00605,MESH:D020426,0,train,8.0,72.0,0.8105345,0.203125,1.0,0.0,0.0638297872340425,0.0,0.8470028,0.8890132,0.71342313,0.2181818181818181,6.484276,1.625,8.0,0.0,4.595744680851061,0.0,60.9842016,64.0089504,51.36646536,15.709090909090902,5,0
DB01264,MESH:D018497,0,train,8.0,2.0,0.6781656,0.0,0.0,0.0,0.2096774193548387,0.0,0.7731508,0.8269446,0.84084874,0.2137404580152671,5.4253248,0.0,0.0,0.0,0.4193548387096774,0.0,1.5463016,1.6538892,1.68169748,0.4274809160305342,5,0
DB09270,MESH:D002779,0,train,152.0,22.0,0.7521212,0.4444444444444444,1.0,0.0,0.1063829787234042,0.1428571428571428,0.7454705,0.8758925,0.7941295,0.1285714285714285,114.3224224,67.55555555555556,152.0,0.0,2.3404255319148923,3.142857142857141,16.400351,19.269635,17.470849,2.828571428571427,5,0
DB01466,MESH:D008080,0,train,1.0,0.0,0.0,0.0,0.0,0.0,0.044776119402985,0.0,0.6534736,0.77959186,0.7497853,0.1126760563380281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01242,MESH:D065766,0,train,1.0,71.0,0.79768467,0.2318840579710145,0.6666666666666666,0.0,0.0277777777777777,0.0,0.6046226,0.7834683,0.6589754,0.0673076923076923,0.79768467,0.2318840579710145,0.6666666666666666,0.0,1.9722222222222168,0.0,42.9282046,55.6262493,46.7872534,4.778846153846153,5,0
DB00861,MESH:D006391,0,train,10.0,22.0,0.7433569,0.1157407407407407,0.0,0.0,0.0689655172413793,0.0769230769230769,0.8209621,0.8702235,0.7787471,0.1759259259259259,7.433569,1.157407407407407,0.0,0.0,1.5172413793103443,1.6923076923076918,18.0611662,19.144917,17.1324362,3.87037037037037,5,0
DB01112,MESH:D053099,0,train,40.0,30.0,0.79896545,0.1428571428571429,0.6666666666666666,0.0,0.25,0.064516129032258,0.8931589,0.8716397,0.8671511,0.1923076923076923,31.958618,5.714285714285716,26.666666666666664,0.0,7.5,1.93548387096774,26.794767,26.149191,26.014533,5.769230769230768,5,0
DB00355,MESH:D006344,0,train,13.0,14.0,0.8262556,0.0645161290322581,0.0,0.0,0.2,0.0769230769230769,0.79283094,0.8691087,0.75585186,0.1157024793388429,10.7413228,0.8387096774193553,0.0,0.0,2.8000000000000003,1.0769230769230766,11.09963316,12.1675218,10.58192604,1.6198347107438005,5,0
DB00741,MESH:D018177,0,train,1.0,80.0,0.6573351,0.3,0.25,0.0,0.0,0.0,0.74341655,0.7398407,0.67057353,0.1470588235294117,0.6573351,0.3,0.25,0.0,0.0,0.0,59.473324,59.187256000000005,53.6458824,11.764705882352937,5,0
DB01009,MESH:D013899,0,train,1.0,33.0,0.6209295,0.0999999999999999,0.0,0.0,0.1184210526315789,0.0277777777777777,0.81294703,0.8026634,0.63581693,0.2,0.6209295,0.0999999999999999,0.0,0.0,3.907894736842104,0.916666666666664,26.82725199,26.4878922,20.98195869,6.6000000000000005,5,0
DB00207,MESH:D005315,0,train,27.0,50.0,0.7165359,0.3055555555555556,0.0,0.0,0.2105263157894736,0.0,0.76623094,0.85300523,0.80190945,0.2675438596491228,19.3464693,8.25,0.0,0.0,10.52631578947368,0.0,38.311547,42.6502615,40.0954725,13.37719298245614,5,0
DB06448,MESH:D011552,0,train,13.0,4.0,0.5621424,0.0135501355013549,0.0,0.0,0.140625,0.0,0.78859365,0.6466173,0.8362687,0.1608695652173913,7.307851200000001,0.1761517615176137,0.0,0.0,0.5625,0.0,3.1543746,2.5864692,3.3450748,0.6434782608695652,5,0
DB00981,MESH:D006976,0,train,56.0,59.0,0.6057387,0.3785714285714285,0.5,0.0,0.1463414634146341,0.0,0.8904805,0.9156497,0.87100905,0.2048192771084337,33.9213672,21.2,28.0,0.0,8.634146341463412,0.0,52.5383495,54.0233323,51.38953395,12.084337349397588,5,0
DB01295,MESH:D007562,0,train,0.0,1.0,0.53015924,0.0958083832335329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00723,MESH:D009437,0,train,38.0,11.0,0.75186443,0.3611793611793612,1.0,0.1764705882352941,0.1025641025641025,0.0,0.8852409,0.8457116,0.8597849,0.2469135802469135,28.57084834,13.724815724815729,38.0,1.941176470588235,1.1282051282051275,0.0,9.7376499,9.3028276,9.4576339,2.716049382716049,5,0
DB00495,MESH:D003328,0,train,16.0,95.0,0.840318,0.4732142857142857,1.0,0.0,0.1126760563380281,0.0,0.7801691,0.87673056,0.8981455,0.1366906474820144,13.445088,7.571428571428571,16.0,0.0,10.704225352112667,0.0,74.1160645,83.28940320000001,85.3238225,12.985611510791369,5,0
DB00908,MESH:D011248,0,train,22.0,58.0,0.7079011,0.4672131147540983,0.0,0.1379310344827586,0.1811023622047244,0.0,0.7899198,0.799273,0.8783247,0.16,15.5738242,10.278688524590162,0.0,7.999999999999998,10.503937007874017,0.0,45.8153484,46.357834,50.9428326,9.28,5,0
DB01412,MESH:D008105,0,train,13.0,1.0,0.51446265,0.3039332538736591,0.0,0.0,0.125,0.0,0.66679525,0.78064907,0.71486884,0.2291666666666666,6.688014450000001,3.951132300357569,0.0,0.0,0.125,0.0,0.66679525,0.78064907,0.71486884,0.2291666666666666,5,0
DB01261,MESH:D005871,0,train,1.0,9.0,0.6708379,0.1365979381443298,0.25,0.0,0.0517241379310344,0.0,0.5879592,0.5548513,0.6502105,0.1025641025641025,0.6708379,0.1365979381443298,0.25,0.0,0.4655172413793096,0.0,5.2916328,4.9936617000000005,5.8518945,0.9230769230769226,5,0
DB00379,MESH:D017093,0,train,62.0,29.0,0.7464508,0.2366071428571429,1.0,0.25,0.1632653061224489,0.0,0.89298546,0.8404027,0.87948203,0.2777777777777778,46.2799496,14.66964285714286,62.0,7.25,4.734693877551019,0.0,25.89657834,24.3716783,25.50497887,8.055555555555555,5,0
DB00365,MESH:D017094,0,train,5.0,1.0,0.62130857,0.0606060606060605,0.0,0.0,0.0919540229885057,0.0,0.83430874,0.80509424,0.6126375,0.1525423728813559,3.10654285,0.3030303030303025,0.0,0.0,0.0919540229885057,0.0,0.83430874,0.80509424,0.6126375,0.1525423728813559,5,0
DB01124,MESH:D029242,0,train,1.0,10.0,0.65763456,0.20703125,0.5,0.0,0.0425531914893617,0.0,0.7467626,0.7288689,0.60502815,0.1153846153846153,0.65763456,0.20703125,0.5,0.0,0.425531914893617,0.0,7.467626000000001,7.288689000000001,6.0502815,1.1538461538461529,5,0
DB00763,MESH:D012131,0,train,87.0,60.0,0.7072228,0.183673469387755,1.0,1.0,0.2195121951219512,0.25,0.78530014,0.92357045,0.8482257,0.1395348837209302,61.528383600000005,15.979591836734684,87.0,60.0,13.17073170731707,15.0,47.1180084,55.414227,50.893542,8.372093023255813,5,0
DB00198,MESH:D016609,0,train,4.0,2.0,0.51742446,0.0756302521008402,0.0,0.0,0.0169491525423728,0.0,0.78382725,0.7842424,0.6606778,0.1224489795918367,2.06969784,0.3025210084033608,0.0,0.0,0.0338983050847456,0.0,1.5676545,1.5684848,1.3213556,0.2448979591836734,5,0
DB04953,MESH:D003554,0,train,2.0,7.0,0.68477994,0.0263157894736841,0.0,0.0,0.032258064516129,0.0,0.8560015,0.6347619,0.7832006,0.0441176470588235,1.36955988,0.0526315789473682,0.0,0.0,0.2258064516129029,0.0,5.9920105,4.4433333,5.4824042,0.3088235294117645,5,0
DB04839,MESH:D005879,0,train,21.0,33.0,0.6879139,0.1702127659574468,0.3333333333333333,0.0,0.1224489795918367,0.0,0.8323461,0.8983745,0.84847224,0.1627906976744186,14.4461919,3.574468085106383,7.0,0.0,4.040816326530611,0.0,27.4674213,29.6463585,27.99958392,5.372093023255814,5,0
DB01591,MESH:D003550,0,train,16.0,5.0,0.72110754,0.241014799154334,0.0,0.0,0.16,0.0,0.83554775,0.70765746,0.83139014,0.1866666666666666,11.53772064,3.856236786469344,0.0,0.0,0.8,0.0,4.1777387500000005,3.5382873,4.1569507,0.9333333333333328,5,0
DB08801,MESH:D011654,0,train,75.0,1.0,0.57924616,0.0703125,0.0,0.2,0.2777777777777778,0.125,0.83783585,0.96810377,0.79173577,0.4444444444444444,43.443462,5.2734375,0.0,0.2,0.2777777777777778,0.125,0.83783585,0.96810377,0.79173577,0.4444444444444444,5,0
DB00855,MESH:D045169,0,train,2.0,15.0,0.7001573,0.3609022556390977,0.0,0.0,0.0277777777777777,0.0,0.854941,0.5450634,0.5918747,0.0952380952380952,1.4003146,0.7218045112781954,0.0,0.0,0.4166666666666655,0.0,12.824115,8.175951,8.8781205,1.4285714285714282,5,0
DB00342,MESH:D017379,0,train,49.0,24.0,0.76928043,0.3094910591471802,0.5,0.1764705882352941,0.2394366197183098,0.037037037037037,0.8736379,0.87628484,0.83181405,0.3103448275862069,37.69474107,15.165061898211832,24.5,4.235294117647058,5.746478873239435,0.888888888888888,20.9673096,21.03083616,19.9635372,7.448275862068966,5,0
DB01130,MESH:D000224,0,train,1.0,5.0,0.73561996,0.0234741784037558,0.3333333333333333,0.5,0.3,0.0116279069767441,0.7855586,0.7670487,0.6893412,0.3916666666666666,0.73561996,0.0234741784037558,0.3333333333333333,2.5,1.5,0.0581395348837204,3.927793,3.8352435,3.446706,1.958333333333333,5,0
DB00673,MESH:D023903,0,train,9.0,6.0,0.6275939,0.4320987654320988,0.0,0.0,0.1428571428571428,0.0,0.8776981,0.8308214,0.7756593,0.1678321678321678,5.6483451,3.888888888888889,0.0,0.0,0.8571428571428568,0.0,5.2661886,4.9849284,4.6539558,1.0069930069930069,5,0
DB09102,MESH:D001201,0,train,31.0,2.0,0.18296632,0.0411764705882352,0.3333333333333333,0.0,0.2,0.0,0.8747772,0.8352294,0.82904863,0.2208333333333333,5.671955919999999,1.2764705882352914,10.333333333333332,0.0,0.4,0.0,1.7495544,1.6704588,1.65809726,0.4416666666666666,5,0
DB01273,MESH:D008275,0,train,9.0,6.0,0.69554925,0.0208333333333333,0.0,0.0,0.0925925925925925,0.0,0.725351,0.8792157,0.7884323,0.1386138613861386,6.25994325,0.1874999999999997,0.0,0.0,0.555555555555555,0.0,4.352106,5.2752942,4.730593799999999,0.8316831683168315,5,0
DB00330,MESH:D005891,0,train,4.0,39.0,0.53740585,0.0833333333333333,0.0,0.0,0.072463768115942,0.0,0.7356298,0.8291591,0.7040251,0.1052631578947368,2.1496234,0.3333333333333332,0.0,0.0,2.8260869565217384,0.0,28.6895622,32.3372049,27.4569789,4.105263157894735,5,0
DB00126,MESH:D054198,0,train,32.0,82.0,0.79969454,0.3718647764449291,1.0,0.0,0.0727272727272727,0.0,0.6512009,0.8034264,0.801703,0.1666666666666666,25.59022528,11.899672846237731,32.0,0.0,5.963636363636361,0.0,53.3984738,65.8809648,65.73964600000001,13.66666666666666,5,0
DB00947,MESH:D056693,0,train,1.0,10.0,0.71202695,0.0212121212121212,0.0,0.0,0.0,0.0,0.47772023,0.60666174,0.5419097,0.008130081300813,0.71202695,0.0212121212121212,0.0,0.0,0.0,0.0,4.7772023,6.066617399999999,5.419097000000001,0.08130081300813,5,0
DB00642,MESH:D020233,0,train,29.0,19.0,0.7330627,0.110091743119266,0.5,0.0,0.1166666666666666,0.0333333333333333,0.84120613,0.8844111,0.83169544,0.1941747572815534,21.2588183,3.192660550458714,14.5,0.0,2.216666666666665,0.6333333333333326,15.98291647,16.8038109,15.80221336,3.6893203883495143,5,0
DB00624,MESH:D006356,0,train,9.0,73.0,0.7757883,0.0416666666666666,1.0,0.0,0.1641791044776119,0.0,0.72102755,0.8182111,0.7027359,0.1145038167938931,6.9820947,0.3749999999999994,9.0,0.0,11.985074626865668,0.0,52.63501115,59.7294103,51.2997207,8.358778625954196,5,0
DB00987,MESH:D018589,0,train,5.0,151.0,0.8300607,0.5357142857142857,0.5,0.0,0.1923076923076923,0.074074074074074,0.9164608,0.7296821,0.756393,0.0967741935483871,4.1503035,2.6785714285714284,2.5,0.0,29.038461538461537,11.185185185185174,138.3855808,110.1819971,114.215343,14.612903225806452,5,0
DB01022,MESH:D006966,0,train,36.0,8.0,0.82254124,0.0681198910081744,0.25,0.0,0.0217391304347826,0.0,0.7502453,0.8265393,0.8352414,0.1791044776119403,29.61148464,2.452316076294278,9.0,0.0,0.1739130434782608,0.0,6.0019624,6.6123144,6.6819312,1.4328358208955223,5,0
DB00447,MESH:D017496,0,train,7.0,2.0,0.6620904,0.0837209302325581,0.0,0.0,0.037037037037037,0.0,0.746137,0.7878051,0.81209934,0.2473118279569892,4.634632799999999,0.5860465116279067,0.0,0.0,0.074074074074074,0.0,1.492274,1.5756102,1.62419868,0.4946236559139784,5,0
DB01048,MESH:D004283,0,train,3.0,13.0,0.45686448,0.0727272727272727,0.0,0.0,0.0375,0.0,0.7521422,0.8124107,0.69378084,0.1006711409395973,1.37059344,0.2181818181818181,0.0,0.0,0.4875,0.0,9.7778486,10.5613391,9.01915092,1.3087248322147649,5,0
DB00741,MESH:D058496,0,train,1.0,80.0,0.77052593,0.0,0.3333333333333333,0.0,0.0736842105263157,0.0,0.64758724,0.82676184,0.8216669,0.1285714285714285,0.77052593,0.0,0.3333333333333333,0.0,5.894736842105256,0.0,51.8069792,66.1409472,65.733352,10.28571428571428,5,0
DB01544,MESH:D001766,0,train,41.0,17.0,0.7923541,0.0408163265306122,0.6666666666666666,0.2727272727272727,0.1886792452830188,0.0,0.8637114,0.83293384,0.7528738,0.2450980392156862,32.4865181,1.6734693877551,27.33333333333333,4.636363636363636,3.20754716981132,0.0,14.6830938,14.15987528,12.7988546,4.166666666666665,5,0
DB04878,MESH:D000152,0,train,21.0,6.0,0.68826014,0.0783132530120481,0.0,0.0,0.0638297872340425,0.0,0.75858045,0.8220148,0.7869378,0.1666666666666666,14.45346294,1.64457831325301,0.0,0.0,0.382978723404255,0.0,4.551482699999999,4.932088800000001,4.7216268,0.9999999999999996,5,0
DB03516,MESH:D013981,0,train,18.0,2.0,0.5879823,0.0619469026548672,0.5,0.0,0.0434782608695652,0.0,0.76015985,0.8487674,0.80986285,0.1428571428571428,10.5836814,1.1150442477876097,9.0,0.0,0.0869565217391304,0.0,1.5203197,1.6975348,1.6197257,0.2857142857142856,5,0
DB01000,MESH:D009846,0,train,39.0,1.0,0.49831086,0.0625,0.6666666666666666,0.125,0.4736842105263157,0.0,0.69059587,0.9165846,0.80525124,0.219047619047619,19.43412354,2.4375,26.0,0.125,0.4736842105263157,0.0,0.69059587,0.9165846,0.80525124,0.219047619047619,5,0
DB01068,MESH:D021081,0,train,5.0,53.0,0.78680634,0.0928571428571428,1.0,0.8421052631578947,0.1951219512195122,0.0,0.82259464,0.869671,0.7832582,0.1637931034482758,3.9340317,0.464285714285714,5.0,44.63157894736842,10.341463414634148,0.0,43.59751592,46.092563,41.5126846,8.681034482758617,5,0
DB01071,MESH:D018358,0,train,2.0,1.0,0.4803769,0.0083682008368201,0.0,0.0,0.1818181818181818,0.0,0.7096033,0.82571393,0.7730502,0.1374407582938388,0.9607538,0.0167364016736402,0.0,0.0,0.1818181818181818,0.0,0.7096033,0.82571393,0.7730502,0.1374407582938388,5,0
DB00762,MESH:D059348,0,train,2.0,49.0,0.70945084,0.1103896103896103,0.5,0.0,0.1276595744680851,0.0,0.7699443,0.6866133,0.57003784,0.1017964071856287,1.41890168,0.2207792207792206,1.0,0.0,6.25531914893617,0.0,37.7272707,33.6440517,27.93185416,4.988023952095806,5,0
DB00318,MESH:D018917,0,train,12.0,38.0,0.80371946,1.0,0.6666666666666666,0.0,0.1833333333333333,0.0,0.8133941,0.76192456,0.82144725,0.1772151898734177,9.64463352,12.0,8.0,0.0,6.966666666666665,0.0,30.9089758,28.95313328,31.2149955,6.734177215189872,5,0
DB09231,MESH:D013272,0,train,32.0,3.0,0.5419633,0.0682819383259911,0.0,0.0634920634920634,0.1694915254237288,0.0,0.79867786,0.76738346,0.90851665,0.256,17.3428256,2.185022026431715,0.0,0.1904761904761902,0.5084745762711864,0.0,2.39603358,2.30215038,2.72554995,0.768,5,0
DB00993,MESH:D020734,0,train,56.0,134.0,0.8347691,0.2808764940239043,1.0,0.0,0.1636363636363636,0.0,0.8357263,0.8536179,0.8387662,0.16,46.7470696,15.72908366533864,56.0,0.0,21.92727272727272,0.0,111.9873242,114.3847986,112.3946708,21.44,5,0
DB04574,MESH:D014808,0,train,2.0,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.0384615384615384,0.8008814,0.8019558,0.7782334,0.1788617886178861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00843,MESH:D001989,0,train,0.0,37.0,0.7301136,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01248,MESH:D006463,0,train,23.0,85.0,0.8366776,0.4962406015037593,0.5,0.1111111111111111,0.392156862745098,0.0714285714285714,0.9078476,0.85414886,0.8669841,0.2166666666666666,19.2435848,11.413533834586463,11.5,9.444444444444445,33.33333333333333,6.0714285714285685,77.167046,72.6026531,73.69364850000001,18.41666666666666,5,0
DB00750,MESH:D009293,0,train,19.0,15.0,0.7421994,0.2352941176470588,0.0,0.0,0.2105263157894736,0.0,0.6458309,0.7905644,0.6691701,0.2473118279569892,14.1017886,4.470588235294117,0.0,0.0,3.157894736842104,0.0,9.6874635,11.858466,10.0375515,3.709677419354838,5,0
DB00140,MESH:D000361,0,train,0.0,11.0,0.64055294,0.118457300275482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB09220,MESH:D019698,0,train,11.0,12.0,0.64284,0.074468085106383,0.3333333333333333,0.0,0.0483870967741935,0.0,0.702344,0.71707416,0.72211796,0.1326530612244898,7.07124,0.819148936170213,3.6666666666666665,0.0,0.580645161290322,0.0,8.428128,8.60488992,8.66541552,1.5918367346938775,5,0
DB00224,MESH:D005327,0,train,9.0,53.0,0.54155076,0.1363636363636363,0.5,0.0,0.0918367346938775,0.0,0.7520662,0.8046855,0.8547904,0.124223602484472,4.87395684,1.2272727272727266,4.5,0.0,4.867346938775508,0.0,39.8595086,42.648331500000005,45.3038912,6.583850931677016,5,0
DB04868,MESH:D056784,0,train,30.0,8.0,0.6328987,0.1795511221945137,0.0,0.0,0.3333333333333333,0.0833333333333333,0.8803745,0.855697,0.8403307,0.1986301369863013,18.986961,5.386533665835411,0.0,0.0,2.6666666666666665,0.6666666666666664,7.042996,6.845576,6.7226456,1.5890410958904104,5,0
DB00489,MESH:D001477,0,train,6.0,29.0,0.86359096,0.0833333333333333,0.3333333333333333,0.0,0.0634920634920634,0.0,0.8074893,0.8458023,0.7956455,0.1690140845070422,5.1815457600000006,0.4999999999999998,2.0,0.0,1.8412698412698387,0.0,23.4171897,24.5282667,23.0737195,4.901408450704223,5,0
DB00431,MESH:D001778,0,train,29.0,46.0,0.7916023,0.1856763925729443,1.0,0.1538461538461538,0.0833333333333333,0.0,0.72988915,0.82149476,0.70814216,0.0555555555555555,22.9564667,5.384615384615385,29.0,7.076923076923075,3.833333333333332,0.0,33.5749009,37.78875896,32.57453936,2.5555555555555527,5,0
DB01340,MESH:D004381,0,train,17.0,16.0,0.7183529,0.3620689655172413,0.0,0.0,0.0655737704918032,0.0,0.8443243,0.87891805,0.854156,0.282051282051282,12.2119993,6.155172413793102,0.0,0.0,1.0491803278688512,0.0,13.5091888,14.0626888,13.666496,4.512820512820512,5,0
DB00792,MESH:D006059,0,train,2.0,10.0,0.6668433,0.0,0.0,0.0,0.0144927536231884,0.0,0.676105,0.64225024,0.7048423,0.0754716981132075,1.3336866,0.0,0.0,0.0,0.144927536231884,0.0,6.761049999999999,6.4225024,7.0484230000000005,0.7547169811320751,5,0
DB00289,MESH:D009361,0,train,30.0,9.0,0.5617434,0.4902694610778443,0.3333333333333333,0.3125,0.1764705882352941,0.0,0.781126,0.8714259,0.84985363,0.3636363636363636,16.852302,14.70808383233533,10.0,2.8125,1.588235294117647,0.0,7.030134,7.8428331,7.64868267,3.2727272727272725,5,0
DB01193,MESH:D013226,0,train,77.0,12.0,0.7468705,0.396244131455399,0.3333333333333333,0.064516129032258,0.1805555555555555,0.2222222222222222,0.8516251,0.87033284,0.8688569,0.25,57.5090285,30.51079812206572,25.666666666666664,0.7741935483870959,2.166666666666666,2.6666666666666665,10.2195012,10.44399408,10.4262828,3.0,5,0
DB13174,MESH:D016472,0,train,10.0,2.0,0.7996515,0.0377358490566037,0.3333333333333333,0.0,0.0697674418604651,0.0,0.8355411,0.85807025,0.79907626,0.2834645669291338,7.996515,0.377358490566037,3.333333333333333,0.0,0.1395348837209302,0.0,1.6710822,1.7161405,1.59815252,0.5669291338582676,5,0
DB00230,MESH:D018307,0,train,2.0,26.0,0.39853355,0.0709219858156028,0.5,0.0,0.0238095238095238,0.0,0.8566089,0.68516064,0.6190351,0.072289156626506,0.7970671,0.1418439716312056,1.0,0.0,0.6190476190476188,0.0,22.2718314,17.81417664,16.094912599999997,1.879518072289156,5,0
DB00503,MESH:D007119,0,train,0.0,50.0,0.88907695,0.1648351648351648,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00959,MESH:D007009,0,train,4.0,160.0,0.7848753,0.875,0.5,0.0,0.1063829787234042,0.0,0.74106807,0.83380497,0.7723879,0.2385321100917431,3.1395012,3.5,2.0,0.0,17.021276595744673,0.0,118.5708912,133.4087952,123.582064,38.1651376146789,5,0
DB00628,MESH:D014202,0,train,166.0,11.0,0.7028516,0.2666666666666667,1.0,1.0,0.5,0.2,0.9178443,0.93040717,0.87485707,0.5063291139240507,116.6733656,44.26666666666667,166.0,11.0,5.5,2.2,10.0962873,10.23447887,9.62342777,5.569620253164557,5,0
DB01141,MESH:D009976,0,train,3.0,12.0,0.6961357,0.1219512195121951,0.0,0.0,0.0952380952380952,0.0,0.82623196,0.7675829,0.74931693,0.0902527075812274,2.0884071,0.3658536585365853,0.0,0.0,1.1428571428571423,0.0,9.91478352,9.2109948,8.99180316,1.0830324909747289,5,0
