drugID,diseaseID,label,split,count_drug,count_disease,q_score_PS,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_PS,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile
DB00908,D208700,1,train,2.0,9.0,0.34494,0.0,0.0396039603960396,0.0,0.82385695,0.7715939,0.71217555,0.1578947368421052,0.68988,0.0,0.3564356435643563,0.0,7.41471255,6.9443451000000005,6.40957995,1.421052631578947
DB01113,D179600,1,train,8.0,2.0,0.13895,0.0,0.0888888888888888,0.0,0.8096326,0.78911394,0.8888189,0.173076923076923,1.1116,0.0,0.1777777777777776,0.0,1.6192652,1.57822788,1.7776378,0.346153846153846
DB00140,D145590,1,train,18.0,0.0,0.0,0.0,0.1162790697674418,0.0,0.6357131,0.8501055,0.8311033,0.1683168316831683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00191,D264120,1,train,7.0,2.0,0.25517,0.4166666666666667,0.3555555555555555,0.0,0.84408534,0.89188236,0.6719236,0.5263157894736842,1.78619,0.8333333333333334,0.711111111111111,0.0,1.68817068,1.78376472,1.3438472,1.0526315789473684
DB00304,D131200,1,train,8.0,1.0,0.21947,0.0,0.0816326530612244,0.0,0.8342992,0.82781434,0.85972005,0.1531531531531531,1.75576,0.0,0.0816326530612244,0.0,0.8342992,0.82781434,0.85972005,0.1531531531531531
DB00953,D147530,1,train,59.0,1.0,0.20452,0.75,0.75,0.0,0.79751605,0.77601206,0.8575798,0.5128205128205128,12.06668,0.75,0.75,0.0,0.79751605,0.77601206,0.8575798,0.5128205128205128
DB00342,D608622,1,train,51.0,1.0,0.27153,0.3333333333333333,0.2131147540983606,0.0,0.9016313,0.87405545,0.8027734,0.2595419847328244,13.84803,0.3333333333333333,0.2131147540983606,0.0,0.9016313,0.87405545,0.8027734,0.2595419847328244
DB00191,D303110,1,train,3.0,2.0,0.25517,0.1428571428571428,0.2702702702702703,0.0,0.75295025,0.89188236,0.6609811,0.5263157894736842,0.76551,0.2857142857142856,0.5405405405405406,0.0,1.5059005,1.78376472,1.3219622,1.0526315789473684
DB01294,D165720,1,train,14.0,3.0,0.64093,0.0,0.074074074074074,0.0,0.888435,0.74815154,0.8042675,0.2112676056338028,8.97302,0.0,0.222222222222222,0.0,2.665305,2.24445462,2.4128025,0.6338028169014085
DB00542,D106400,1,train,4.0,3.0,0.14567,0.5,0.56,0.0,0.87142086,0.8882284,0.7765066,0.3412698412698413,0.58268,1.5,1.6800000000000002,0.0,2.61426258,2.6646852,2.3295198,1.0238095238095235
DB00860,D607459,1,train,15.0,4.0,0.089522,0.0,0.1272727272727272,0.0,0.8792441,0.8068854,0.83827895,0.3894736842105263,1.34283,0.0,0.5090909090909088,0.0,3.5169764,3.2275416,3.3531158,1.5578947368421052
DB00195,D608622,1,train,51.0,2.0,0.27153,0.6666666666666666,0.625,0.0,0.87783706,0.90392447,0.8868193,0.7164179104477612,13.84803,1.3333333333333333,1.25,0.0,1.75567412,1.80784894,1.7736386,1.4328358208955223
DB00521,D148000,1,train,3.0,0.0,0.0,0.0,0.175,0.0,0.93286467,0.87116796,0.80091786,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00434,D161900,1,train,69.0,4.0,0.27153,0.3333333333333333,0.2238805970149253,0.0,0.87934834,0.8428886,0.8185427,0.3469387755102041,18.73557,1.3333333333333333,0.8955223880597012,0.0,3.51739336,3.3715544,3.2741708,1.3877551020408163
DB04272,D143100,1,train,1.0,0.0,0.0,0.0,0.0,0.0,0.6268508,0.6870307,0.0,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00604,D175100,1,train,0.0,5.0,0.16502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01254,D143465,1,train,12.0,1.0,0.15477,0.0222222222222222,0.1212121212121212,0.0,0.7520798,0.77243185,0.7621134,0.2700729927007299,1.85724,0.0222222222222222,0.1212121212121212,0.0,0.7520798,0.77243185,0.7621134,0.2700729927007299
DB00481,D135550,1,train,0.0,7.0,0.14234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00956,D192000,1,train,5.0,2.0,0.21947,0.0,0.0714285714285714,0.0,0.8342992,0.7843363,0.7974138,0.1531531531531531,1.09735,0.0,0.1428571428571428,0.0,1.6685984,1.5686726,1.5948276,0.3063063063063062
DB01170,D157300,1,train,21.0,2.0,0.13387,0.0,0.1029411764705882,0.0,0.8691211,0.897237,0.86289185,0.1188118811881188,2.81127,0.0,0.2058823529411764,0.0,1.7382422,1.794474,1.7257837,0.2376237623762376
DB00907,D607554,1,train,9.0,2.0,0.90778,0.0,0.1346153846153846,0.0,0.76786876,0.8234408,0.6117364,0.1326530612244898,8.170020000000001,0.0,0.2692307692307692,0.0,1.53573752,1.6468816,1.2234728,0.2653061224489796
DB00977,D601626,1,train,8.0,0.0,0.0,0.0,0.2878787878787879,0.0,0.75771344,0.8029341,0.8819124,0.2432432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00176,D167870,1,train,11.0,0.0,0.0,0.3333333333333333,0.421875,0.0,0.93679535,0.88979536,0.94314754,0.1720430107526881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00557,D161900,1,train,69.0,0.0,0.0,0.2857142857142857,0.2608695652173913,0.0,0.8958621,0.8665079,0.89287525,0.3134328358208955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00925,D304790,1,train,7.0,0.0,0.0,0.6,0.1923076923076923,0.0,0.89941585,0.7901549,0.8251821,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00996,D259500,1,train,3.0,12.0,0.42045,0.0,0.1555555555555555,0.0,0.8226751,0.77290785,0.82953995,0.1354166666666666,1.26135,0.0,1.866666666666666,0.0,9.8721012,9.2748942,9.9544794,1.6249999999999991
DB00482,D137760,1,train,7.0,1.0,0.18847,0.0,0.1176470588235294,0.0,0.83024174,0.84675,0.87608093,0.1652173913043478,1.31929,0.0,0.1176470588235294,0.0,0.83024174,0.84675,0.87608093,0.1652173913043478
DB00424,D236000,1,train,14.0,0.0,0.0,0.16,0.1320754716981132,0.0,0.8751891,0.815829,0.80596554,0.2289156626506024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01200,D607682,1,train,4.0,8.0,0.99938,0.1363636363636363,0.1428571428571428,0.0,0.76287895,0.83221316,0.76241004,0.1515151515151515,3.99752,1.0909090909090904,1.1428571428571423,0.0,6.1030316,6.65770528,6.09928032,1.212121212121212
DB00437,D604416,1,train,13.0,2.0,0.11226,0.0,0.0789473684210526,0.0,0.8153368,0.84795856,0.7949456,0.0923076923076923,1.45938,0.0,0.1578947368421052,0.0,1.6306736,1.69591712,1.5898912,0.1846153846153846
DB01023,D125851,1,train,10.0,4.0,0.37911,0.1176470588235294,0.12,0.0,0.79031307,0.84600616,0.6791229,0.2363636363636363,3.7911,0.4705882352941176,0.48,0.0,3.16125228,3.38402464,2.7164916,0.9454545454545452
DB00790,D607631,1,train,3.0,14.0,0.81989,0.0,0.064516129032258,0.0,0.8313637,0.7176461,0.8293926,0.1818181818181818,2.45967,0.0,0.903225806451612,0.0,11.6390918,10.0470454,11.6114964,2.545454545454545
DB06285,D144700,1,train,7.0,0.0,0.0,0.0,0.0,0.0,0.8073055,0.72629374,0.666881,0.0506798516687268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01072,D109543,1,train,9.0,5.0,0.39678,0.0,0.0746268656716417,0.0,0.7614639,0.75180554,0.8791588,0.2315270935960591,3.5710200000000003,0.0,0.3731343283582085,0.0,3.8073195,3.7590277,4.395794,1.1576354679802956
DB00775,D217200,1,train,16.0,9.0,0.46479,0.0,0.064516129032258,0.0,0.83136386,0.86052465,0.8303541,0.1818181818181818,7.43664,0.0,0.580645161290322,0.0,7.482274739999999,7.74472185,7.4731869,1.6363636363636362
DB00324,D161900,1,train,69.0,1.0,0.27153,1.0,0.6666666666666666,0.0,0.87129027,0.9094913,0.80741644,0.5851063829787234,18.73557,1.0,0.6666666666666666,0.0,0.87129027,0.9094913,0.80741644,0.5851063829787234
DB03904,D179830,1,train,0.0,1.0,0.23981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00380,D608622,1,train,51.0,5.0,0.40472,1.0,0.1111111111111111,0.0,0.86646694,0.84670544,0.8296327,0.1818181818181818,20.64072,5.0,0.5555555555555556,0.0,4.3323347000000005,4.2335272,4.1481635,0.909090909090909
DB01185,D168600,1,train,7.0,1.0,0.46405,0.0,0.0,0.0,0.7454081,0.840549,0.701604,0.1153846153846153,3.2483500000000003,0.0,0.0,0.0,0.7454081,0.840549,0.701604,0.1153846153846153
DB00776,D215470,1,train,4.0,3.0,0.2572,0.0588235294117647,0.1346153846153846,0.0,0.81793046,0.8435172,0.8127367,0.26,1.0288,0.1764705882352941,0.4038461538461538,0.0,2.45379138,2.5305516,2.4382101,0.78
DB00321,D168600,1,train,7.0,1.0,0.46405,0.1142857142857142,0.1604938271604938,0.0,0.8410616,0.8840494,0.86667454,0.2613636363636363,3.2483500000000003,0.1142857142857142,0.1604938271604938,0.0,0.8410616,0.8840494,0.86667454,0.2613636363636363
DB00279,D275000,1,train,2.0,3.0,0.56311,0.0,0.0185185185185185,0.0,0.7349364,0.52889335,0.78265643,0.1441441441441441,1.12622,0.0,0.0555555555555555,0.0,2.2048092,1.58668005,2.34796929,0.4324324324324322
DB06287,D608622,1,train,51.0,1.0,0.40472,0.0,0.38,0.0,0.89731795,0.88277423,0.0,0.174757281553398,20.64072,0.0,0.38,0.0,0.89731795,0.88277423,0.0,0.174757281553398
DB01196,D146255,1,train,14.0,6.0,0.38439,0.1052631578947368,0.2051282051282051,0.0,0.8216207,0.8375906,0.88207847,0.2109375,5.381460000000001,0.6315789473684208,1.2307692307692306,0.0,4.9297242,5.0255436,5.29247082,1.265625
DB01268,D608622,1,train,51.0,1.0,0.27153,0.0,0.38,0.0,0.89731795,0.88277423,0.691652,0.2772277227722772,13.84803,0.0,0.38,0.0,0.89731795,0.88277423,0.691652,0.2772277227722772
DB00575,D165720,1,train,14.0,4.0,0.64093,0.0,0.1940298507462686,0.0,0.88808244,0.9132002,0.7534453,0.2602739726027397,8.97302,0.0,0.7761194029850744,0.0,3.55232976,3.6528008,3.0137812,1.0410958904109588
DB00903,D145590,1,train,18.0,1.0,0.10626,0.125,0.2564102564102564,0.0,0.9719908,0.8287333,0.8404169,0.2439024390243902,1.91268,0.125,0.2564102564102564,0.0,0.9719908,0.8287333,0.8404169,0.2439024390243902
DB00216,D607501,1,train,0.0,5.0,0.96381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01193,D137760,1,train,7.0,3.0,0.62654,1.0,0.425,0.0,0.8967936,0.8340291,0.8695224,0.28125,4.38578,3.0,1.275,0.0,2.6903808,2.5020873,2.6085672,0.84375
DB01193,D161900,1,train,69.0,3.0,0.18847,1.0,0.6578947368421053,0.0,0.88223195,0.89664257,0.8764948,0.4302325581395348,13.00443,3.0,1.973684210526316,0.0,2.64669585,2.68992771,2.6294844,1.2906976744186045
DB00580,D212140,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00573,D144110,1,train,4.0,6.0,0.12537,0.0,0.1153846153846153,0.0,0.8090738,0.7681648,0.8338417,0.282051282051282,0.50148,0.0,0.6923076923076917,0.0,4.854442799999999,4.6089888,5.003050200000001,1.692307692307692
DB00882,D608320,1,train,3.0,2.0,0.19076,0.0,0.0222222222222222,0.0,0.6614611,0.74815154,0.8057421,0.336734693877551,0.57228,0.0,0.0444444444444444,0.0,1.3229222,1.49630308,1.6114842,0.673469387755102
DB00471,D164230,1,train,7.0,5.0,0.339,0.0,0.1428571428571428,0.0,0.87562215,0.6802465,0.8290341,0.2,2.373,0.0,0.714285714285714,0.0,4.37811075,3.4012325,4.1451705,1.0
DB00585,D165720,1,train,14.0,6.0,0.64093,0.0,0.0784313725490196,0.0,0.8703016,0.85928357,0.86649066,0.1263157894736842,8.97302,0.0,0.4705882352941176,0.0,5.2218096,5.15570142,5.198943959999999,0.7578947368421052
DB00787,D252320,1,train,10.0,10.0,0.32759,0.0,0.1269841269841269,0.0,0.7867898,0.837206,0.86176604,0.1530612244897959,3.2759,0.0,1.2698412698412689,0.0,7.867898,8.37206,8.6176604,1.5306122448979589
DB01351,D181500,1,train,17.0,0.0,0.0,0.0909090909090909,0.1428571428571428,0.0,0.85787004,0.86874914,0.0,0.1523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00790,D121201,1,train,1.0,14.0,0.62293,0.0,0.0317460317460317,0.0,0.8075131,0.60396606,0.78716594,0.0578512396694214,0.62293,0.0,0.4444444444444438,0.0,11.3051834,8.455524839999999,11.02032316,0.8099173553718996
DB00996,D211980,1,train,0.0,12.0,0.37448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00313,D104300,1,train,4.0,7.0,0.41907,0.0,0.0857142857142857,0.0,0.82967186,0.85334283,0.79844344,0.1641791044776119,1.67628,0.0,0.5999999999999999,0.0,5.80770302,5.97339981,5.58910408,1.1492537313432831
DB01067,D167870,1,train,11.0,6.0,0.11991,0.0,0.088235294117647,0.0,0.7539255,0.74551857,0.8366887,0.1707317073170731,1.31901,0.0,0.529411764705882,0.0,4.523553,4.47311142,5.0201322,1.0243902439024386
DB01023,D125853,1,train,12.0,4.0,0.37911,0.1379310344827586,0.2777777777777778,0.0,0.79031307,0.8809279,0.6791229,0.2363636363636363,4.54932,0.5517241379310344,1.1111111111111112,0.0,3.16125228,3.5237116,2.7164916,0.9454545454545452
DB00570,D161900,1,train,69.0,7.0,0.27153,0.1428571428571428,0.5833333333333334,0.0,0.8940706,0.9214649,0.893204,0.913793103448276,18.73557,0.9999999999999996,4.083333333333334,0.0,6.2584942,6.4502543,6.252428,6.396551724137932
DB01576,D264120,1,train,7.0,3.0,0.25517,0.5,0.6111111111111112,0.0,0.83852684,0.8933089,0.7847974,0.6388888888888888,1.78619,1.5,1.8333333333333333,0.0,2.51558052,2.6799267,2.3543922,1.9166666666666663
DB01045,D607459,1,train,15.0,7.0,0.14547,0.25,0.072289156626506,0.0,0.8091345,0.800709,0.8183465,0.1288659793814432,2.18205,1.75,0.5060240963855419,0.0,5.6639415,5.604963,5.7284255,0.9020618556701024
DB00707,D102500,1,train,11.0,1.0,0.2527,0.0,0.0909090909090909,0.0,0.849926,0.79194146,0.7894985,0.1182795698924731,2.7797,0.0,0.0909090909090909,0.0,0.849926,0.79194146,0.7894985,0.1182795698924731
DB00848,D155600,1,train,3.0,4.0,0.40191,0.0,0.0256410256410256,0.0,0.88347876,0.8380253,0.6979647,0.2295081967213114,1.20573,0.0,0.1025641025641024,0.0,3.53391504,3.3521012,2.7918588,0.9180327868852456
DB01260,D125853,1,train,12.0,3.0,0.5926,0.0,0.0735294117647058,0.0,0.8025166,0.80144024,0.79724324,0.1354838709677419,7.1112,0.0,0.2205882352941174,0.0,2.4075498,2.4043207200000003,2.39172972,0.4064516129032257
DB01042,D125320,1,train,12.0,2.0,0.51994,0.0,0.0224719101123595,0.0,0.7534504,0.70344007,0.78946817,0.2051282051282051,6.239279999999999,0.0,0.044943820224719,0.0,1.5069008,1.40688014,1.57893634,0.4102564102564102
DB00640,D144010,1,train,7.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.86504513,0.8178756,0.8146385,0.0991735537190082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00710,D165720,1,train,14.0,4.0,0.64093,0.0,0.04,0.0,0.7656417,0.7053194,0.80524784,0.0927835051546391,8.97302,0.0,0.16,0.0,3.0625668,2.8212776,3.22099136,0.3711340206185564
DB00721,D125310,1,train,7.0,3.0,0.15619,0.05,0.12,0.0,0.7467002,0.80672103,0.8427608,0.2790697674418604,1.09333,0.15,0.36,0.0,2.2401006,2.42016309,2.5282824,0.8372093023255812
DB01098,D212050,1,train,2.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.7789057,0.7787041,0.8370085,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00570,D157300,1,train,21.0,7.0,0.25193,0.0,0.3620689655172414,0.0,0.9138688,0.83165485,0.788504,0.1782608695652174,5.29053,0.0,2.534482758620689,0.0,6.3970816,5.82158395,5.519528,1.2478260869565216
DB01041,D268220,1,train,3.0,2.0,0.17981,0.0,0.1147540983606557,0.0,0.6753263,0.7832153,0.8635315,0.2025316455696202,0.53943,0.0,0.2295081967213114,0.0,1.3506526,1.5664306,1.727063,0.4050632911392404
DB00674,D114480,1,train,13.0,1.0,0.31301,0.5,0.3225806451612903,0.0,0.9759848,0.66754425,0.8486709,0.1851851851851851,4.06913,0.5,0.3225806451612903,0.0,0.9759848,0.66754425,0.8486709,0.1851851851851851
DB00433,D300125,1,train,7.0,7.0,0.75392,0.4545454545454545,0.1891891891891892,0.0,0.9117233,0.9208264,0.8867269,0.2583333333333333,5.27744,3.181818181818181,1.3243243243243243,0.0,6.3820631,6.4457848,6.2070883,1.808333333333333
DB00901,D600351,1,train,15.0,5.0,0.22604,1.0,0.6206896551724138,0.0,0.8125879,0.7929102,0.81353533,0.1940298507462686,3.3906,5.0,3.103448275862069,0.0,4.062939500000001,3.964551,4.06767665,0.970149253731343
DB00305,D109800,1,train,4.0,1.0,0.13035,0.0,0.0166666666666666,0.0,0.858926,0.54451865,0.7543591,0.1102362204724409,0.5214,0.0,0.0166666666666666,0.0,0.858926,0.54451865,0.7543591,0.1102362204724409
DB01223,D181500,1,train,17.0,1.0,0.30068,0.0,0.1147540983606557,0.0,0.87562215,0.8649237,0.7732732,0.1523809523809524,5.11156,0.0,0.1147540983606557,0.0,0.87562215,0.8649237,0.7732732,0.1523809523809524
DB00346,D161900,1,train,69.0,2.0,0.27153,0.0588235294117647,0.1891891891891892,0.0,0.8833249,0.83053327,0.8798995,0.2654867256637168,18.73557,0.1176470588235294,0.3783783783783784,0.0,1.7666498,1.66106654,1.759799,0.5309734513274336
DB00983,D601626,1,train,8.0,5.0,0.36818,0.6666666666666666,0.1228070175438596,0.0,0.83031,0.8562238,0.8508208,0.2129629629629629,2.94544,3.333333333333333,0.614035087719298,0.0,4.15155,4.281119,4.254104,1.0648148148148144
DB00282,D254500,1,train,8.0,5.0,0.14061,0.0,0.037037037037037,0.0,0.8049252,0.70867074,0.7419856,0.1034482758620689,1.12488,0.0,0.185185185185185,0.0,4.024626,3.5433537,3.709928,0.5172413793103445
DB00465,D200170,1,train,10.0,0.0,0.0,0.0,0.1014492753623188,0.0,0.8691235,0.88442373,0.847883,0.2560975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01233,D181000,1,train,3.0,13.0,0.27647,0.0,0.0166666666666666,0.0,0.82461745,0.8752401,0.7161977,0.1428571428571428,0.82941,0.0,0.2166666666666658,0.0,10.72002685,11.3781213,9.3105701,1.8571428571428563
DB01576,D303110,1,train,3.0,3.0,0.25517,0.1428571428571428,0.2702702702702703,0.0,0.6851119,0.89188236,0.66274846,0.5263157894736842,0.76551,0.4285714285714284,0.8108108108108109,0.0,2.0553357,2.67564708,1.98824538,1.5789473684210529
DB00270,D179600,1,train,8.0,2.0,0.13895,0.0,0.1,0.0,0.7489847,0.7081678,0.78000695,0.2019230769230769,1.1116,0.0,0.2,0.0,1.4979694,1.4163356,1.5600139,0.4038461538461538
DB00939,D145590,1,train,18.0,6.0,0.17245,0.2857142857142857,0.1372549019607843,0.0,0.9006917,0.79049,0.69422156,0.2736842105263158,3.1041,1.7142857142857142,0.8235294117647058,0.0,5.4041502,4.74294,4.16532936,1.642105263157895
DB01364,D168600,1,train,7.0,1.0,0.46405,0.125,0.0657894736842105,0.0,0.86519897,0.840549,0.8078978,0.296875,3.2483500000000003,0.125,0.0657894736842105,0.0,0.86519897,0.840549,0.8078978,0.296875
DB00163,D605055,1,train,6.0,6.0,0.51994,0.0,0.0454545454545454,0.0,0.7467843,0.8221068,0.82662714,0.1,3.1196399999999995,0.0,0.2727272727272724,0.0,4.4807058,4.9326408,4.95976284,0.6000000000000001
DB01045,D150600,1,train,4.0,7.0,0.28495,0.0,0.072289156626506,0.0,0.7554273,0.69638103,0.81413424,0.0876288659793814,1.1398,0.0,0.5060240963855419,0.0,5.2879911,4.87466721,5.6989396800000005,0.6134020618556698
DB01232,D109350,1,train,10.0,1.0,0.0,0.0,0.1470588235294117,0.0,0.7178445,0.6725751,0.82200116,0.2065217391304347,0.0,0.0,0.1470588235294117,0.0,0.7178445,0.6725751,0.82200116,0.2065217391304347
DB01042,D104300,1,train,4.0,2.0,0.41907,0.0,0.0224719101123595,0.0,0.71700543,0.6907151,0.71426505,0.1951219512195122,1.67628,0.0,0.044943820224719,0.0,1.43401086,1.3814302,1.4285301,0.3902439024390244
DB00351,D601626,1,train,8.0,0.0,0.0,0.0,0.2878787878787879,0.0,0.87472576,0.82883495,0.7827718,0.2432432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00775,D607628,1,train,3.0,9.0,0.78967,0.0,0.05,0.0,0.73038137,0.80002916,0.7085978,0.1578947368421052,2.36901,0.0,0.45,0.0,6.57343233,7.20026244,6.3773802,1.421052631578947
DB00957,D259500,1,train,3.0,3.0,0.19268,0.0,0.1632653061224489,0.0,0.8226751,0.7239969,0.827468,0.1354166666666666,0.57804,0.0,0.4897959183673467,0.0,2.4680253,2.1719907000000003,2.482404,0.4062499999999998
DB00876,D256370,1,train,4.0,1.0,0.049206,0.0,0.0769230769230769,0.0,0.8623093,0.6829378,0.7935872,0.1583333333333333,0.196824,0.0,0.0769230769230769,0.0,0.8623093,0.6829378,0.7935872,0.1583333333333333
DB01067,D165720,1,train,14.0,6.0,0.64093,0.0,0.0833333333333333,0.0,0.7286738,0.7638645,0.8225386,0.2105263157894736,8.97302,0.0,0.4999999999999998,0.0,4.3720428,4.583187,4.9352316,1.2631578947368416
DB00908,D190300,1,train,3.0,9.0,0.28206,0.0,0.1262135922330097,0.0,0.8312216,0.7739249,0.7923355,0.1619047619047619,0.8461799999999999,0.0,1.135922330097087,0.0,7.4809944,6.9653241,7.1310195,1.4571428571428573
DB00585,D150600,1,train,4.0,6.0,0.28495,0.0,0.0204081632653061,0.0,0.83503705,0.81481177,0.7882694,0.0957446808510638,1.1398,0.0,0.1224489795918366,0.0,5.0102223,4.8888706200000005,4.7296164,0.5744680851063828
DB00655,D608622,1,train,51.0,1.0,0.27153,0.2857142857142857,0.1818181818181818,0.0,0.8554097,0.8473166,0.78721595,0.4183673469387755,13.84803,0.2857142857142857,0.1818181818181818,0.0,0.8554097,0.8473166,0.78721595,0.4183673469387755
DB01255,D114480,1,train,13.0,1.0,0.24173,0.0,0.125,0.0,0.8166022,0.8514182,0.81926453,0.2886597938144329,3.14249,0.0,0.125,0.0,0.8166022,0.8514182,0.81926453,0.2886597938144329
DB00204,D608583,1,train,6.0,2.0,0.90778,0.0833333333333333,0.4285714285714285,0.0,0.92976284,0.87351596,0.8470202,0.2991452991452991,5.446680000000001,0.1666666666666666,0.857142857142857,0.0,1.85952568,1.74703192,1.6940404,0.5982905982905982
DB01177,D273300,1,train,3.0,5.0,0.20578,0.0,0.0555555555555555,0.0,0.8111546,0.7614804,0.75151676,0.1533333333333333,0.61734,0.0,0.2777777777777774,0.0,4.055772999999999,3.807402,3.7575838,0.7666666666666665
DB00559,D231090,1,train,1.0,14.0,0.21285,0.0,0.0,0.0,0.74501836,0.67668605,0.770874,0.0,0.21285,0.0,0.0,0.0,10.43025704,9.4736047,10.792236,0.0
DB00445,D109350,1,train,10.0,2.0,0.43074,0.0,0.0588235294117647,0.0,0.74079275,0.688043,0.7920056,0.1412429378531073,4.3074,0.0,0.1176470588235294,0.0,1.4815855,1.376086,1.5840112,0.2824858757062146
DB00441,D603165,1,train,4.0,3.0,0.22365,0.0,0.0491803278688524,0.0,0.8285169,0.7350396,0.76462865,0.1111111111111111,0.8946,0.0,0.1475409836065572,0.0,2.4855507,2.2051188,2.29388595,0.3333333333333333
DB00181,D126200,1,train,9.0,7.0,0.28681,0.0,0.0666666666666666,0.0,0.819104,0.83369005,0.8149485,0.2058823529411764,2.58129,0.0,0.4666666666666662,0.0,5.733728,5.83583035,5.7046395,1.4411764705882348
DB00790,D190300,1,train,3.0,14.0,0.29655,0.0,0.1521739130434782,0.0,0.93533945,0.68303895,0.7446803,0.1641791044776119,0.8896499999999999,0.0,2.1304347826086945,0.0,13.0947523,9.5625453,10.4255242,2.2985074626865662
DB00679,D125310,1,train,7.0,1.0,0.37073,0.0,0.2075471698113207,0.0,0.8259913,0.88849986,0.7434462,0.1904761904761904,2.59511,0.0,0.2075471698113207,0.0,0.8259913,0.88849986,0.7434462,0.1904761904761904
DB00368,D200170,1,train,10.0,2.0,0.15011,0.2272727272727272,0.1454545454545454,0.0,0.81949174,0.81836134,0.7956753,0.1444444444444444,1.5011,0.4545454545454544,0.2909090909090908,0.0,1.63898348,1.63672268,1.5913506,0.2888888888888888
DB01156,D109100,1,train,6.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.81652915,0.7570691,0.65619737,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00181,D147530,1,train,59.0,7.0,0.25363,0.0,0.25,0.0,0.86138314,0.8674946,0.87942564,0.2692307692307692,14.96417,0.0,1.75,0.0,6.02968198,6.0724622,6.15597948,1.8846153846153848
DB01122,D125853,1,train,12.0,2.0,0.51068,0.0,0.1219512195121951,0.0,0.841203,0.84941983,0.87473536,0.2064516129032258,6.12816,0.0,0.2439024390243902,0.0,1.682406,1.69883966,1.74947072,0.4129032258064516
